belongs_to_collection,budget,id,original_title,popularity,revenue,runtime,vote_average,vote_count,revenue_mil,budget_mil,drama,comedy,thriller,action,romance,adventure,family,release_2010s,release_2000s,release_1990s,release_1980s_below,overview_vader,tagline_vader
0,20000000,1634,Free Willy,5.990572,153698625.0,112.0,6.0,429.0,153.698625,20.0,0,0,0,0,0,1,1,0,0,1,0,0.7184,0.4939
0,44000000,5503,The Fugitive,10.089369999999999,368875760.0,130.0,7.2,1240.0,368.87576,44.0,0,0,1,1,0,1,0,0,0,1,0,-0.9517,-0.7269
1,35000000,35588,Geronimo: An American Legend,4.653462,18635620.0,115.0,5.9,44.0,18.63562,35.0,1,0,0,1,0,0,0,0,0,1,0,-0.4939,0.0
0,18000000,2019,Hard Target,7.834351,74189677.0,97.0,6.1,237.0,74.189677,18.0,0,0,1,1,0,1,0,0,0,1,0,-0.5106,0.5773
0,25000000,9255,Hot Shots! Part Deux,13.482370999999999,133752825.0,86.0,6.2,463.0,133.752825,25.0,0,1,0,1,0,0,0,0,0,1,0,0.9643,0.0
1,40000000,9386,In the Line of Fire,12.637158,176997168.0,128.0,6.8,392.0,176.997168,40.0,1,0,1,1,0,0,0,0,0,1,0,-0.7579,-0.6908
1,13000000,7984,In the Name of the Father,7.405895,65796862.0,133.0,7.6,363.0,65.796862,13.0,1,0,0,0,0,0,0,0,0,1,0,-0.9118,-0.128
0,63000000,329,Jurassic Park,8.863776,920100000.0,127.0,7.6,4956.0,920.1,63.0,0,0,0,0,0,1,0,0,0,1,0,0.9118,0.3182
1,9000000,10909,Kalifornia,8.4337,2395231.0,117.0,6.5,209.0,2.395231,9.0,0,0,1,0,0,0,0,0,0,1,0,-0.9442,-0.3527
1,1500000,507,Killing Zoe,4.948569,418961.0,96.0,6.1,111.0,0.418961,1.5,1,0,1,1,0,0,0,0,0,1,0,-0.9312,0.0
1,85000000,9593,Last Action Hero,9.434006,137298489.0,130.0,6.1,725.0,137.298489,85.0,0,1,0,1,0,1,1,0,0,1,0,0.9313,0.0
1,13500000,10440,Manhattan Murder Mystery,8.939404,11285588.0,104.0,7.1,169.0,11.285588,13.5,0,1,0,0,0,0,0,0,0,1,0,-0.6486,0.5562
1,3500000,9516,Menace II Society,5.260924,27900000.0,97.0,7.2,179.0,27.9,3.5,1,0,0,1,0,0,0,0,0,1,0,-0.5719,0.3182
1,55000000,2320,Executive Decision,13.106291,121969216.0,133.0,5.8,261.0,121.969216,55.0,1,0,1,1,0,1,0,0,0,1,0,-0.836,0.0
1,25000000,788,Mrs. Doubtfire,11.16553,441286195.0,125.0,7.0,1638.0,441.286195,25.0,1,1,0,0,0,0,1,0,0,1,0,-0.6858,-0.25
0,12000000,11231,The Next Karate Kid,9.9697,15826984.0,107.0,4.8,202.0,15.826984,12.0,0,0,0,0,0,1,0,0,0,1,0,-0.9726,0.4404
1,20000000,10447,No Escape,9.715187,15340000.0,118.0,6.1,86.0,15.34,20.0,1,0,1,1,0,0,0,0,0,1,0,-0.9141,-0.5267
1,30000000,9559,A Perfect World,8.040589,135130999.0,138.0,7.2,376.0,135.130999,30.0,1,0,1,0,0,0,0,0,0,1,0,0.5994,0.0
1,26000000,9800,Philadelphia,13.373006,206678440.0,125.0,7.6,1019.0,206.67844,26.0,1,0,0,0,0,0,0,0,0,1,0,0.5574,-0.296
1,7000000,713,The Piano,7.436758,116700000.0,121.0,7.1,290.0,116.7,7.0,1,0,0,0,1,0,0,0,0,1,0,-0.5209,0.0
1,14000000,8291,Poetic Justice,6.972599000000001,27515786.0,109.0,6.9,47.0,27.515786,14.0,1,0,0,0,1,0,0,0,0,1,0,0.7579,0.5574
1,11000000,10872,The Ref,5.868677,11439193.0,97.0,6.7,99.0,11.439193,11.0,0,1,0,0,0,0,0,0,0,1,0,-0.4588,-0.6808
1,11500000,1245,The Remains of the Day,12.222576,23237911.0,134.0,7.5,213.0,23.237911,11.5,1,0,0,0,1,0,0,0,0,1,0,0.8625,0.34
1,40000000,11858,Renaissance Man,4.985157,24332324.0,128.0,5.9,83.0,24.332324,40.0,0,1,0,0,0,0,0,0,0,1,0,-0.7717,0.0
0,22000000,5550,RoboCop 3,8.685798,10696210.0,104.0,4.2,309.0,10.69621,22.0,0,0,1,1,0,1,0,0,0,1,0,-0.891,0.0
1,20000000,8005,Robin Hood: Men in Tights,17.136672,35739755.0,104.0,6.4,575.0,35.739755,20.0,0,1,0,0,0,0,0,0,0,1,0,0.1531,0.0
1,11500000,2088,Romeo Is Bleeding,9.796318,3275585.0,100.0,5.7,36.0,3.275585,11.5,1,0,1,1,0,0,0,0,0,1,0,0.5994,-0.765
1,800000,47889,Ruby in Paradise,0.941994,1001437.0,114.0,5.6,10.0,1.001437,0.8,1,0,0,0,1,0,0,0,0,1,0,0.1779,0.0
1,12000000,14534,Rudy,5.914833,22750363.0,114.0,7.2,187.0,22.750363,12.0,1,0,0,0,0,0,0,0,0,1,0,-0.6966,-0.6369
1,22000000,424,Schindler's List,41.725122999999996,321365567.0,195.0,8.3,4436.0,321.365567,22.0,1,0,0,0,0,0,0,0,0,1,0,0.1779,0.0
1,13000000,11592,Serial Mom,5.305311,7820688.0,95.0,6.4,137.0,7.820688,13.0,0,1,1,0,0,0,0,0,0,1,0,-0.0772,0.7506
0,25000000,8850,The Shadow,7.881107000000001,48063435.0,108.0,5.4,140.0,48.063435,25.0,0,0,1,1,0,1,0,0,0,1,0,0.0516,0.0
1,21000000,858,Sleepless in Seattle,10.234919,227799884.0,105.0,6.5,630.0,227.799884,21.0,1,1,0,0,1,0,0,0,0,1,0,0.1901,0.0
1,40000000,867,Sliver,11.23297,116300000.0,108.0,4.9,144.0,116.3,40.0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.3612
0,28000000,78,Blade Runner,96.272374,33139618.0,117.0,7.9,3833.0,33.139618,28.0,1,0,1,0,0,0,0,0,0,0,1,0.1779,-0.4019
1,20000000,10442,So I Married an Axe Murderer,8.051914,11585483.0,93.0,6.1,131.0,11.585483,20.0,0,1,0,0,1,0,0,0,0,1,0,-0.9843,-0.6486
1,48000000,9607,Super Mario Bros.,7.198455,20915465.0,104.0,4.0,236.0,20.915465,48.0,0,1,0,0,0,1,1,0,0,1,0,0.7269,0.2235
1,7400000,17585,Surviving the Game,3.6446410000000005,7690013.0,96.0,6.1,53.0,7.690013,7.4,0,0,1,1,0,1,0,0,0,1,0,0.5234,0.0
1,50000000,9057,Terminal Velocity,8.012225,16478900.0,102.0,5.0,82.0,16.4789,50.0,0,0,1,1,0,0,0,0,0,1,0,-0.7096,-0.5423
1,18000000,9479,The Nightmare Before Christmas,17.730913,75634409.0,76.0,7.6,2135.0,75.634409,18.0,0,0,0,0,0,0,1,0,0,1,0,-0.4854,0.0772
1,30000000,10057,The Three Musketeers,6.34785,53898845.0,105.0,6.2,219.0,53.898845,30.0,0,1,0,1,0,1,0,0,0,1,0,0.3612,0.0
1,25000000,11969,Tombstone,11.338194,56505065.0,130.0,7.4,632.0,56.505065,25.0,1,0,0,1,0,1,0,0,0,1,0,-0.9072,0.5267
1,12500000,319,True Romance,17.189328,12281551.0,120.0,7.5,762.0,12.281551,12.5,0,0,1,1,1,0,0,0,0,1,0,-0.5106,-0.9246
1,27000000,15139,The Pagemaster,7.436000999999999,13670688.0,80.0,6.2,178.0,13.670688,27.0,0,0,0,0,0,0,1,0,0,1,0,0.5478,0.3182
0,18000000,771,Home Alone,0.702543,476684675.0,103.0,7.1,2487.0,476.684675,18.0,0,1,0,0,0,0,1,0,0,1,0,0.5499,0.3612
1,22000000,251,Ghost,11.945397,505000000.0,127.0,6.9,1381.0,505.0,22.0,1,0,1,0,1,0,0,0,0,1,0,-0.1779,0.6369
0,28000000,812,Aladdin,16.357419,504050219.0,90.0,7.4,3495.0,504.050219,28.0,0,1,0,0,1,1,1,0,0,1,0,-0.6486,0.6114
0,100000000,280,Terminator 2: Judgment Day,22.661695,520000000.0,137.0,7.7,4274.0,520.0,100.0,0,0,1,1,0,0,0,0,0,1,0,0.4939,0.0
1,22000000,581,Dances with Wolves,11.654349,424208848.0,181.0,7.6,1084.0,424.208848,22.0,1,0,0,0,0,1,0,0,0,1,0,0.6369,0.0
0,35000000,268,Batman,19.10673,411348924.0,126.0,7.0,2145.0,411.348924,35.0,0,0,0,1,0,0,0,0,0,0,1,-0.886,-0.6597
0,19000000,274,The Silence of the Lambs,4.307222,272742922.0,119.0,8.1,4549.0,272.742922,19.0,1,0,1,0,0,0,0,0,0,1,0,-0.8641,-0.6124
1,1488423,408,Snow White and the Seven Dwarfs,16.263878,184925486.0,83.0,6.9,1973.0,184.925486,1.488423,0,0,0,0,0,0,1,0,0,0,1,0.1531,0.6369
0,25000000,10020,Beauty and the Beast,23.433511,377350553.0,84.0,7.5,3029.0,377.350553,25.0,0,0,0,0,1,0,1,0,0,1,0,0.9538,0.8648
1,2600000,10895,Pinocchio,14.202283999999999,84300000.0,88.0,6.9,1412.0,84.3,2.6,0,0,0,0,0,0,1,0,0,0,1,0.8965,0.0
1,14000000,114,Pretty Woman,13.348451,463000000.0,119.0,7.0,1807.0,463.0,14.0,0,1,0,0,1,0,0,0,0,1,0,0.936,0.5542
1,6244087,576,The Wild Bunch,11.722424,638641.0,145.0,7.7,266.0,0.638641,6.244087,0,0,0,0,0,1,0,0,0,0,1,0.0,-0.1531
1,7000000,275,Fargo,12.61469,60611975.0,98.0,7.7,2080.0,60.611975,7.0,1,0,1,0,0,0,0,0,0,1,0,0.1882,0.0
0,4000000,8766,Hellraiser: Bloodline,5.263187,16675000.0,86.0,4.9,111.0,16.675,4.0,0,0,1,0,0,0,0,0,0,1,0,-0.7717,-0.6808
1,4000000,10112,The Aristocats,9.834047,55675257.0,78.0,7.1,1287.0,55.675257,4.0,0,1,0,0,0,1,1,0,0,0,1,0.2732,0.0
1,30000000,1592,Primal Fear,10.326213000000001,102616183.0,129.0,7.4,644.0,102.616183,30.0,1,0,1,0,0,0,0,0,0,1,0,-0.9393,0.0
1,12000000,61752,Girl 6,4.405169,4939939.0,108.0,5.7,17.0,4.939939,12.0,0,1,0,0,0,0,0,0,0,1,0,0.8555,0.8172
1,46000000,10684,Courage Under Fire,11.595316,100860818.0,117.0,6.2,240.0,100.860818,46.0,1,0,1,0,0,0,0,0,0,1,0,0.8126,0.8555
0,80000000,954,Mission: Impossible,15.793477,457696359.0,110.0,6.7,2677.0,457.696359,80.0,0,0,1,1,0,1,0,0,0,1,0,-0.2732,0.0
0,57000000,8840,DragonHeart,23.636589999999998,115267375.0,103.0,6.4,553.0,115.267375,57.0,0,0,0,0,0,0,0,0,0,1,0,-0.743,0.0
1,38000000,10539,James and the Giant Peach,13.217623000000001,28921264.0,79.0,6.2,375.0,28.921264,38.0,0,0,0,0,0,1,1,0,0,1,0,-0.2023,0.34
1,13000000,47502,Faithful,1.2968620000000002,9789900.0,91.0,4.8,4.0,9.7899,13.0,1,1,0,0,0,0,0,0,0,1,0,-0.9531,0.3612
1,80000000,2300,Space Jam,11.054250999999999,250200000.0,88.0,6.5,1335.0,250.2,80.0,1,1,0,0,0,0,1,0,0,1,0,0.891,0.3612
1,9000000,8069,Barbarella,14.304205,2500000.0,98.0,5.7,149.0,2.5,9.0,0,0,0,0,0,0,0,0,0,0,1,-0.7184,0.0
1,25000000,40001,Mrs. Winterbourne,9.1861,10070000.0,105.0,5.5,26.0,10.07,25.0,1,1,0,0,1,0,0,0,0,1,0,0.6369,0.5574
1,30000000,9103,The Quest,7.941972,57400547.0,95.0,5.3,126.0,57.400547,30.0,0,0,0,1,0,1,0,0,0,1,0,-0.2732,0.0
1,31000000,12233,Oliver & Company,10.813578999999999,74151346.0,74.0,6.5,372.0,74.151346,31.0,0,1,0,0,0,0,1,0,0,0,1,0.1027,0.0
1,25530000,36355,Flipper,4.5570059999999994,20080020.0,95.0,5.3,85.0,20.08002,25.53,0,0,0,0,0,1,1,0,0,1,0,0.4215,0.4404
1,35000000,11876,Le Hussard sur le toit,1.690768,15000000.0,135.0,6.7,25.0,15.0,35.0,1,0,0,0,1,1,0,0,0,1,0,0.1779,0.0
1,15000000,9100,The Craft,12.860385,24769466.0,101.0,6.3,388.0,24.769466,15.0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.4588
1,4800000,40507,Original Gangstas,0.343579,3014000.0,99.0,5.5,5.0,3.014,4.8,1,0,1,1,0,0,0,0,0,1,0,-0.6115,-0.3595
1,75000000,9802,The Rock,13.249823999999998,335062621.0,136.0,6.9,1474.0,335.062621,75.0,0,0,1,1,0,1,0,0,0,1,0,-0.7579,-0.4767
1,92000000,664,Twister,8.739144,494471524.0,113.0,6.1,966.0,494.471524,92.0,1,0,0,1,0,1,0,0,0,1,0,-0.7461,0.0
0,25000000,10547,The Arrival,6.497591000000001,14048372.0,115.0,6.1,200.0,14.048372,25.0,0,0,1,1,0,0,0,0,0,1,0,-0.6808,0.7184
1,1800000,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,9.803980000000001,9440272.0,95.0,8.0,1472.0,9.440272,1.8,1,1,0,0,0,0,0,0,0,0,1,-0.8807,0.3612
1,45000000,9826,The Phantom,8.079541,17300889.0,100.0,4.7,138.0,17.300889,45.0,0,0,0,1,0,1,0,0,0,1,0,0.6808,-0.807
1,50000000,9879,Striptease,11.341502,113309743.0,115.0,4.4,210.0,113.309743,50.0,1,0,1,0,0,0,0,0,0,1,0,-0.4939,-0.5859
1,45000000,7095,Jack,6.2872449999999995,58620973.0,113.0,5.9,340.0,58.620973,45.0,1,1,0,0,0,0,0,0,0,1,0,0.8689,0.3802
0,4000000,627,Trainspotting,19.348466000000002,16491080.0,93.0,7.8,2737.0,16.49108,4.0,1,0,0,0,0,0,0,0,0,1,0,0.7003,0.0
0,75000000,602,Independence Day,17.634197,816969268.0,145.0,6.7,3334.0,816.969268,75.0,0,0,0,1,0,1,0,0,0,1,0,0.1531,0.4404
1,55000000,9566,The Fan,12.202063,18626419.0,116.0,5.7,202.0,18.626419,55.0,1,0,1,0,0,0,0,0,0,1,0,0.0188,0.7184
0,100000000,10545,The Hunchback of Notre Dame,13.553999,100138851.0,91.0,6.8,1182.0,100.138851,100.0,1,0,0,0,0,0,1,0,0,1,0,-0.1531,0.0
1,47000000,9894,The Cable Guy,7.586577,102825796.0,96.0,5.7,603.0,102.825796,47.0,1,1,1,0,0,0,0,0,0,1,0,0.3506,0.2732
1,27000000,11543,Kingpin,11.633347,25023434.0,113.0,6.7,248.0,25.023434,27.0,0,1,0,0,0,0,0,0,0,1,0,-0.6808,-0.0572
1,100000000,9268,Eraser,6.919314,242295562.0,115.0,5.6,553.0,242.295562,100.0,1,0,1,1,0,0,0,0,0,1,0,-0.5267,0.3818
0,54000000,9327,The Nutty Professor,9.651581,128769345.0,95.0,5.4,717.0,128.769345,54.0,0,1,0,0,1,0,0,0,0,1,0,0.9042,0.4019
1,80000000,11228,Daylight,11.995799,159212469.0,115.0,5.8,385.0,159.212469,80.0,0,0,1,1,0,1,0,0,0,1,0,-0.6808,-0.5994
1,30000000,10779,The Frighteners,12.09096,29359216.0,110.0,6.7,413.0,29.359216,30.0,0,1,0,0,0,0,0,0,0,1,0,-0.9011,-0.6808
1,5000000,26748,Lone Star,9.069963000000001,13269963.0,135.0,6.9,79.0,13.269963,5.0,1,0,0,0,1,0,0,0,0,1,0,-0.6597,-0.5423
1,32000000,9294,Phenomenon,5.575991999999999,152036382.0,123.0,6.2,328.0,152.036382,32.0,1,0,0,0,1,0,0,0,0,1,0,0.4404,0.0
1,3500000,11363,She's the One,10.827266,9482579.0,96.0,5.7,71.0,9.482579,3.5,0,1,0,0,1,0,0,0,0,1,0,0.7122,0.6369
1,40000000,1645,A Time to Kill,13.309013,152266007.0,149.0,7.0,522.0,152.266007,40.0,1,0,1,0,0,0,0,0,0,1,0,-0.9022,0.1695
1,25000000,18550,Fled,3.906949,17193231.0,98.0,5.2,49.0,17.193231,25.0,0,1,1,1,0,0,0,0,0,1,0,-0.6628,0.0
1,13000000,11962,Joe's Apartment,9.490858,4619014.0,78.0,5.0,87.0,4.619014,13.0,0,1,0,0,0,0,0,0,0,1,0,0.6124,0.0
1,26000000,2925,The First Wives Club,10.177303,116400000.0,102.0,6.5,172.0,116.4,26.0,0,1,0,0,0,0,0,0,0,1,0,0.6707,0.3875
1,80000000,3595,Ransom,8.772188,309492681.0,117.0,6.4,482.0,309.492681,80.0,0,0,1,1,0,0,0,0,0,1,0,-0.5789,-0.1027
1,50000000,12123,Chain Reaction,15.874491,60209334.0,107.0,5.3,291.0,60.209334,50.0,1,0,1,1,0,0,0,0,0,1,0,-0.7579,0.0
1,36000000,10830,Matilda,10.034915,33459416.0,98.0,6.9,892.0,33.459416,36.0,0,1,0,0,0,0,1,0,0,1,0,0.7554,0.0
1,6000000,3573,Emma,6.593011,22231658.0,121.0,6.7,152.0,22.231658,6.0,1,1,0,0,1,0,0,0,0,1,0,0.2794,-0.5255
0,13000000,10546,The Crow: City of Angels,6.554678999999999,17917287.0,84.0,5.2,119.0,17.917287,13.0,0,0,1,1,0,0,0,0,0,1,0,-0.9574,0.0
0,15000000,9431,Bordello of Blood,3.4504019999999995,5600000.0,87.0,5.0,63.0,5.6,15.0,0,1,0,0,0,0,0,0,0,1,0,-0.6705,0.0
1,6000000,47907,The Spitfire Grill,1.19589,12643776.0,117.0,6.8,17.0,12.643776,6.0,1,1,0,0,0,0,0,0,0,1,0,-0.6249,-0.296
0,50000000,10061,Escape from L.A.,12.229381,42277365.0,97.0,5.6,381.0,42.277365,50.0,0,0,1,1,0,1,0,0,0,1,0,-0.8885,0.0
1,2962051,549,Basquiat,4.797674,3011195.0,108.0,6.6,97.0,3.011195,2.962051,1,0,0,0,0,0,0,0,0,1,0,-0.4215,0.0
1,45000000,10478,Tin Cup,6.2496599999999995,53854588.0,135.0,5.9,152.0,53.854588,45.0,1,1,0,0,1,0,0,0,0,1,0,0.5859,0.6369
1,200000,66634,Dingo,0.12427300000000001,300000.0,109.0,6.0,1.0,0.3,0.2,1,0,0,0,0,0,0,0,0,1,0,0.7269,0.7783
0,6000000,238,The Godfather,41.109264,245066411.0,175.0,8.5,6024.0,245.066411,6.0,1,0,0,0,0,0,0,0,0,0,1,-0.9371,0.2235
0,900000,11134,警察故事 III：超級警察,6.751864,20483423.0,95.0,6.7,109.0,20.483423,0.9,0,0,1,1,0,0,0,0,0,1,0,-0.296,0.0
1,500000,88224,Manny & Lo,1.143656,431326.0,88.0,6.3,9.0,0.431326,0.5,1,1,0,0,0,0,0,0,0,1,0,0.4019,0.0
1,4500000,9303,Bound,12.449574,7011317.0,108.0,6.9,203.0,7.011317,4.5,1,0,1,0,1,0,0,0,0,1,0,-0.3182,-0.7568
1,60000000,11015,The Relic,7.699967,33956608.0,110.0,5.8,130.0,33.956608,60.0,0,0,1,0,0,0,0,0,0,1,0,-0.802,-0.5267
1,40000000,9306,The Island of Dr. Moreau,12.725342999999999,49627779.0,96.0,4.6,148.0,49.627779,40.0,0,0,0,0,0,0,0,0,0,1,0,-0.4404,-0.6808
1,25000000,10723,Bulletproof,7.859132000000001,22611954.0,84.0,5.4,164.0,22.611954,25.0,0,1,1,1,0,1,0,0,0,1,0,-0.775,-0.4767
0,5000000,10987,Halloween: The Curse of Michael Myers,8.768288,15116634.0,88.0,5.0,173.0,15.116634,5.0,0,0,1,0,0,0,0,0,0,1,0,-0.5719,0.7574
1,2540800,872,Singin' in the Rain,11.064858000000001,7200000.0,103.0,7.9,747.0,7.2,2.5408,0,1,0,0,1,0,0,0,0,0,1,0.9724,0.7177
1,2723903,2769,An American in Paris,5.5652029999999995,4500000.0,113.0,6.9,133.0,4.5,2.723903,1,1,0,0,1,0,0,0,0,0,1,0.7311,0.658
1,2500000,164,Breakfast at Tiffany's,10.879289,9500000.0,110.0,7.6,1082.0,9.5,2.5,1,1,0,0,1,0,0,0,0,0,1,0.8271,0.9359
1,2479000,426,Vertigo,18.20822,28000000.0,128.0,8.0,1162.0,28.0,2.479,0,0,1,0,1,0,0,0,0,0,1,-0.8225,-0.7177
1,1000000,567,Rear Window,17.911314,36764313.0,112.0,8.2,1531.0,36.764313,1.0,1,0,1,0,0,0,0,0,0,0,1,-0.5994,0.0516
1,325000,3078,It Happened One Night,6.465257,4500000.0,105.0,7.7,283.0,4.5,0.325,0,1,0,0,1,0,0,0,0,0,1,0.636,0.0
1,4000000,213,North by Northwest,12.410427,13275000.0,136.0,7.8,1062.0,13.275,4.0,0,0,1,0,0,0,0,0,0,0,1,-0.3612,0.3612
1,3000000,284,The Apartment,11.994280999999999,25000000.0,125.0,8.1,498.0,25.0,3.0,1,1,0,0,1,0,0,0,0,0,1,0.1027,-0.3404
1,2883848,239,Some Like It Hot,11.845107,25000000.0,122.0,8.0,835.0,25.0,2.883848,0,1,0,0,1,0,0,0,0,0,1,0.5256,0.0
1,4000000,4808,Charade,7.098731,13474588.0,113.0,7.7,351.0,13.474588,4.0,0,1,1,0,1,0,0,0,0,0,1,-0.5927,0.0
1,878000,289,Casablanca,13.916101000000001,10462500.0,102.0,7.9,1462.0,10.4625,0.878,1,0,0,0,1,0,0,0,0,0,1,0.296,0.0
1,375000,963,The Maltese Falcon,5.782544000000001,1000000.0,100.0,7.8,435.0,1.0,0.375,0,0,1,0,0,0,0,0,0,0,1,-0.4588,0.0
1,17000000,11113,My Fair Lady,12.494394,72070731.0,170.0,7.4,361.0,72.070731,17.0,1,0,0,0,1,0,1,0,0,0,1,-0.0258,0.0
1,2238813,6620,Sabrina,7.3597410000000005,10000000.0,113.0,7.4,284.0,10.0,2.238813,1,1,0,0,1,0,0,0,0,0,1,0.9842,0.0
1,1500000,804,Roman Holiday,11.954806,12000000.0,119.0,7.8,502.0,12.0,1.5,0,1,0,0,1,0,0,0,0,0,1,0.7992,0.7644
1,2777000,630,The Wizard of Oz,22.064932000000002,33754967.0,102.0,7.4,1689.0,33.754967,2.777,0,0,0,0,0,1,1,0,0,0,1,-0.7506,0.6114
1,4000000,770,Gone with the Wind,14.240357000000001,400176459.0,238.0,7.7,995.0,400.176459,4.0,1,0,0,0,1,0,0,0,0,0,1,0.0772,0.8439
1,1752000,599,Sunset Boulevard,11.709777,5000000.0,110.0,8.2,533.0,5.0,1.752,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
1,839727,15,Citizen Kane,15.811921,23217674.0,119.0,8.0,1244.0,23.217674,0.839727,1,0,0,0,0,0,0,0,0,0,1,0.5574,0.5255
0,10500000,62,2001: A Space Odyssey,22.494622,68700000.0,149.0,7.9,3075.0,68.7,10.5,0,0,0,0,0,1,0,0,0,0,1,0.847,0.4939
1,1400000,705,All About Eve,12.063080000000001,63463.0,138.0,8.0,367.0,0.063463,1.4,1,0,0,0,0,0,0,0,0,0,1,0.5574,0.0
1,1688000,22490,The Women,5.076649,2270000.0,133.0,6.4,26.0,2.27,1.688,1,1,0,0,0,0,0,0,0,0,1,-0.4404,0.0
1,1288000,223,Rebecca,8.590813,6000000.0,130.0,7.7,346.0,6.0,1.288,1,0,0,0,0,0,0,0,0,0,1,-0.6486,0.6369
1,2000000,303,Notorious,10.135111,24464742.0,102.0,7.8,345.0,24.464742,2.0,1,0,1,0,1,0,0,0,0,0,1,-0.7579,-0.128
1,1500000,4174,Spellbound,5.47596,7000000.0,111.0,7.3,166.0,7.0,1.5,1,0,1,0,0,0,0,0,0,0,1,-0.765,0.1027
1,2500000,381,To Catch a Thief,5.490505000000001,8750000.0,106.0,7.1,299.0,8.75,2.5,1,0,1,0,1,0,0,0,0,0,1,0.8319,0.0
1,1365000,1859,Ninotchka,5.120036,2279000.0,110.0,7.3,77.0,2.279,1.365,0,1,0,0,1,0,0,0,0,0,1,0.4215,0.5411
1,2033000,10907,The Adventures of Robin Hood,10.685036,3981000.0,102.0,7.6,170.0,3.981,2.033,0,0,0,1,1,1,0,0,0,0,1,0.802,0.3802
1,1020000,1939,Laura,9.884516,2000000.0,88.0,7.6,173.0,2.0,1.02,1,0,0,0,0,0,0,0,0,0,1,-0.128,0.2498
1,609000,3080,Top Hat,7.122093,3202000.0,101.0,7.4,62.0,3.202,0.609,0,1,0,0,1,0,0,0,0,0,1,-0.5423,0.0
1,5400000,1712,Giant,10.864284,35000000.0,201.0,7.5,169.0,35.0,5.4,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0
1,1,220,East of Eden,6.4288300000000005,5.0,115.0,7.5,163.0,5e-06,1e-06,1,0,0,0,0,0,0,0,0,0,1,-0.7906,0.2003
0,226408,3529,The Thin Man,10.573867,1423000.0,93.0,7.4,97.0,1.423,0.226408,0,1,0,0,0,0,0,0,0,0,1,0.4176,0.8832
1,6000000,2897,Around the World in Eighty Days,6.164226,42000000.0,167.0,6.5,85.0,42.0,6.0,0,1,0,0,1,1,1,0,0,0,1,0.0,0.6114
1,3180000,1585,It's a Wonderful Life,15.031588000000001,9644124.0,130.0,8.0,1103.0,9.644124,3.18,1,0,0,0,0,0,1,0,0,0,1,0.166,0.95
1,1500000,3083,Mr. Smith Goes to Washington,8.168694,9600000.0,129.0,7.9,245.0,9.6,1.5,1,1,0,0,0,0,0,0,0,0,1,0.4939,0.8439
0,114000,10331,Night of the Living Dead,14.384198000000001,30000000.0,96.0,7.5,591.0,30.0,0.114,0,0,0,0,0,0,0,0,0,0,1,-0.9382,-0.4523
1,1300000,488,The African Queen,6.636872,10750000.0,105.0,7.4,232.0,10.75,1.3,0,0,0,0,1,1,0,0,0,0,1,-0.6808,0.7777
1,3000000,261,Cat on a Hot Tin Roof,11.794846000000001,17570324.0,108.0,7.6,168.0,17.570324,3.0,1,0,0,0,1,0,0,0,0,0,1,-0.4404,0.4574
1,4,22649,A Farewell to Arms,1.914697,25.0,89.0,6.2,29.0,2.5e-05,4e-06,1,0,0,0,1,0,0,0,0,0,1,0.9493,0.5994
1,25000000,10861,Maximum Risk,7.370163000000001,51702483.0,100.0,5.3,104.0,51.702483,25.0,0,0,1,1,0,1,0,0,0,1,0,-0.128,0.4215
1,28000000,1770,Michael Collins,6.728199000000001,16900000.0,132.0,6.8,98.0,16.9,28.0,1,0,1,0,0,0,0,0,0,1,0,0.8402,0.9325
1,67000000,9333,Last Man Standing,11.845918,47267001.0,101.0,6.2,263.0,47.267001,67.0,1,0,1,1,0,0,0,0,0,1,0,-0.8957,0.296
1,9000000,9400,Set It Off,6.85606,41590886.0,118.0,6.9,66.0,41.590886,9.0,1,0,0,1,0,0,0,0,0,1,0,-0.5423,-0.5423
1,2300000,12241,Curdled,2.781581,49620.0,88.0,6.2,29.0,0.04962,2.3,0,1,1,0,0,0,0,0,0,1,0,-0.9698,0.0
1,38000000,11306,Extreme Measures,4.990506,17380126.0,118.0,5.7,80.0,17.380126,38.0,1,0,1,0,0,0,0,0,0,1,0,-0.8481,0.0
1,50000000,6346,The Chamber,3.9984940000000004,22540359.0,113.0,5.9,62.0,22.540359,50.0,1,0,0,0,0,0,0,0,0,1,0,-0.9178,0.0
1,5000000,173,"20,000 Leagues Under the Sea",8.722406,28200000.0,127.0,6.9,160.0,28.2,5.0,1,0,0,0,0,1,0,0,0,0,1,0.25,0.0
1,14000000,864,Cool Runnings,8.307210000000001,154864401.0,98.0,6.8,510.0,154.864401,14.0,0,1,0,0,0,0,0,0,0,1,0,-0.0258,0.25
0,2900000,11224,Cinderella,14.436857999999999,263591415.0,74.0,6.8,1760.0,263.591415,2.9,0,0,0,0,1,0,1,0,0,0,1,0.6177,0.8555
1,3000000,9078,The Sword in the Stone,10.636458,22182353.0,79.0,6.9,935.0,22.182353,3.0,0,0,0,0,0,0,1,0,0,0,1,0.2263,0.2481
